aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip,tds_mph,cds_mph,ads_mph
6035,NA_English,NA_English,BER,7,12,13.928571428571429,8.62473932153252,3,12.39,12.39,20.520000000000003
6035,NA_English,NA_English,BER,8,12,13.928571428571429,8.62473932153252,0,0,0,0
6035,NA_English,NA_English,BER,9,12,13.928571428571429,8.62473932153252,0,0,0,0
6216,Tseltal,Tseltal,CAS,random-1,27,13.928571428571429,8.62473932153252,1,10.74,10.74,0
6216,Tseltal,Tseltal,CAS,random-2,27,13.928571428571429,8.62473932153252,1,16.548,16.548,0
6216,Tseltal,Tseltal,CAS,random-3,27,13.928571428571429,8.62473932153252,1,4.0440000000000005,4.0440000000000005,0
6216,Tseltal,Tseltal,CAS,random-4,27,13.928571428571429,8.62473932153252,2,0,0,14.676
6216,Tseltal,Tseltal,CAS,random-5,27,13.928571428571429,8.62473932153252,0,0,0,0
6216,Tseltal,Tseltal,CAS,random-6,27,13.928571428571429,8.62473932153252,3,6.5520000000000005,6.5520000000000005,10.008
6216,Tseltal,Tseltal,CAS,random-7,27,13.928571428571429,8.62473932153252,4,12.336,12.336,2.868
6216,Tseltal,Tseltal,CAS,random-8,27,13.928571428571429,8.62473932153252,4,7.668,8.556000000000001,5.712
6216,Tseltal,Tseltal,CAS,random-9,27,13.928571428571429,8.62473932153252,4,1.02,1.02,41.772
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-1,17,13.928571428571429,8.62473932153252,8,0.552,5.712,14.496
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-2,17,13.928571428571429,8.62473932153252,1,0,5.928,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-3,17,13.928571428571429,8.62473932153252,9,0,56.904,25.896
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-4,17,13.928571428571429,8.62473932153252,8,4.919999999999999,13.104,23.087999999999997
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-5,17,13.928571428571429,8.62473932153252,6,0,7.176,8.591999999999999
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-6,17,13.928571428571429,8.62473932153252,5,0.768,22.44,2.352
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-7,17,13.928571428571429,8.62473932153252,6,3.768,27.6,0.672
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-8,17,13.928571428571429,8.62473932153252,7,3.2880000000000003,16.775999999999996,7.223999999999999
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-9,17,13.928571428571429,8.62473932153252,5,0.8879999999999999,16.272,19.488000000000003
7176,Tseltal,Tseltal,CAS,random-1,4,13.928571428571429,8.62473932153252,5,2.892,29.76,5.964
7176,Tseltal,Tseltal,CAS,random-2,4,13.928571428571429,8.62473932153252,0,0,0,0
7176,Tseltal,Tseltal,CAS,random-3,4,13.928571428571429,8.62473932153252,0,0,0,0
7176,Tseltal,Tseltal,CAS,random-4,4,13.928571428571429,8.62473932153252,0,0,0,0
7176,Tseltal,Tseltal,CAS,random-5,4,13.928571428571429,8.62473932153252,0,0,0,0
7176,Tseltal,Tseltal,CAS,random-6,4,13.928571428571429,8.62473932153252,0,0,0,0
7176,Tseltal,Tseltal,CAS,random-7,4,13.928571428571429,8.62473932153252,6,0,5.388,18.3
7176,Tseltal,Tseltal,CAS,random-8,4,13.928571428571429,8.62473932153252,6,6.887999999999999,10.356,26.364
7176,Tseltal,Tseltal,CAS,random-9,4,13.928571428571429,8.62473932153252,6,0,6.803999999999999,24.6
7220,Tseltal,Tseltal,CAS,random-1,22,13.928571428571429,8.62473932153252,5,23.94,35.64000000000001,41.604
7220,Tseltal,Tseltal,CAS,random-2,22,13.928571428571429,8.62473932153252,6,21.972,25.368,42.251999999999995
7220,Tseltal,Tseltal,CAS,random-3,22,13.928571428571429,8.62473932153252,5,1.572,14.484,27.384
7220,Tseltal,Tseltal,CAS,random-4,22,13.928571428571429,8.62473932153252,5,0,1.464,63.012
7220,Tseltal,Tseltal,CAS,random-5,22,13.928571428571429,8.62473932153252,6,3.624,9.348,8.904
7220,Tseltal,Tseltal,CAS,random-6,22,13.928571428571429,8.62473932153252,3,0,0,53.664
7220,Tseltal,Tseltal,CAS,random-7,22,13.928571428571429,8.62473932153252,2,0,0.13199999999999998,0.5040000000000001
7220,Tseltal,Tseltal,CAS,random-8,22,13.928571428571429,8.62473932153252,4,0,0.744,43.908
7220,Tseltal,Tseltal,CAS,random-9,22,13.928571428571429,8.62473932153252,7,1.0799999999999998,20.34,16.476
7326,Tseltal,Tseltal,CAS,random-1,14,13.928571428571429,8.62473932153252,8,0.36,4.356,52.068000000000005
7326,Tseltal,Tseltal,CAS,random-2,14,13.928571428571429,8.62473932153252,3,6.6000000000000005,9.492,0.396
7326,Tseltal,Tseltal,CAS,random-3,14,13.928571428571429,8.62473932153252,6,0.48,1.536,16.224
7326,Tseltal,Tseltal,CAS,random-4,14,13.928571428571429,8.62473932153252,0,0,0,0
7326,Tseltal,Tseltal,CAS,random-5,14,13.928571428571429,8.62473932153252,3,9.576,13.644,14.592
7326,Tseltal,Tseltal,CAS,random-6,14,13.928571428571429,8.62473932153252,3,10.62,15,0.972
7326,Tseltal,Tseltal,CAS,random-7,14,13.928571428571429,8.62473932153252,0,0,0,0
7326,Tseltal,Tseltal,CAS,random-8,14,13.928571428571429,8.62473932153252,1,1.296,1.296,0
7326,Tseltal,Tseltal,CAS,random-9,14,13.928571428571429,8.62473932153252,1,15.492,15.492,0
7758,NA_English,NA_English,BER,1,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,10,17,13.928571428571429,8.62473932153252,1,33.839999999999996,33.839999999999996,0
7758,NA_English,NA_English,BER,11,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,12,17,13.928571428571429,8.62473932153252,2,3.09,3.09,8.370000000000001
7758,NA_English,NA_English,BER,13,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,14,17,13.928571428571429,8.62473932153252,1,6.239999999999999,6.239999999999999,0
7758,NA_English,NA_English,BER,15,17,13.928571428571429,8.62473932153252,1,1.5,1.5,0
7758,NA_English,NA_English,BER,2,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,3,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,4,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,5,17,13.928571428571429,8.62473932153252,2,4.92,4.92,6.6
7758,NA_English,NA_English,BER,6,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,7,17,13.928571428571429,8.62473932153252,0,0,0,0
7758,NA_English,NA_English,BER,8,17,13.928571428571429,8.62473932153252,1,6.359999999999999,6.359999999999999,0
7758,NA_English,NA_English,BER,9,17,13.928571428571429,8.62473932153252,0,0,0,0
7798,UK_English,UK_English,ROW,1,11,13.928571428571429,8.62473932153252,0,0,0,0
7798,UK_English,UK_English,ROW,10,11,13.928571428571429,8.62473932153252,0,0,0,0
7798,UK_English,UK_English,ROW,11,11,13.928571428571429,8.62473932153252,0,0,0,0
7798,UK_English,UK_English,ROW,12,11,13.928571428571429,8.62473932153252,4,0.3,0.3,30.69
7798,UK_English,UK_English,ROW,13,11,13.928571428571429,8.62473932153252,2,11.52,11.52,0.63
7798,UK_English,UK_English,ROW,14,11,13.928571428571429,8.62473932153252,7,1.41,1.41,26.22
7798,UK_English,UK_English,ROW,15,11,13.928571428571429,8.62473932153252,1,15.21,15.21,0
7798,UK_English,UK_English,ROW,2,11,13.928571428571429,8.62473932153252,0,0,0,0
7798,UK_English,UK_English,ROW,3,11,13.928571428571429,8.62473932153252,1,5.76,5.76,0
7798,UK_English,UK_English,ROW,4,11,13.928571428571429,8.62473932153252,3,18.66,18.66,15.99
7798,UK_English,UK_English,ROW,5,11,13.928571428571429,8.62473932153252,4,14.52,14.52,32.580000000000005
7798,UK_English,UK_English,ROW,6,11,13.928571428571429,8.62473932153252,0,0,0,0
7798,UK_English,UK_English,ROW,7,11,13.928571428571429,8.62473932153252,4,0.6,0.6,8.040000000000001
7798,UK_English,UK_English,ROW,8,11,13.928571428571429,8.62473932153252,4,7.29,7.29,29.73
7798,UK_English,UK_English,ROW,9,11,13.928571428571429,8.62473932153252,0,0,0,0
7903,Arg_Spanish,Arg_Spanish,ROS,1,18,13.928571428571429,8.62473932153252,2,3.75,8.52,1.5
7903,Arg_Spanish,Arg_Spanish,ROS,10,18,13.928571428571429,8.62473932153252,2,1.41,1.41,46.169999999999995
7903,Arg_Spanish,Arg_Spanish,ROS,11,18,13.928571428571429,8.62473932153252,3,3.03,4.56,0
7903,Arg_Spanish,Arg_Spanish,ROS,12,18,13.928571428571429,8.62473932153252,2,5.3999999999999995,7.23,1.98
7903,Arg_Spanish,Arg_Spanish,ROS,13,18,13.928571428571429,8.62473932153252,2,2.43,7.32,5.76
7903,Arg_Spanish,Arg_Spanish,ROS,14,18,13.928571428571429,8.62473932153252,1,0,0,4.17
7903,Arg_Spanish,Arg_Spanish,ROS,15,18,13.928571428571429,8.62473932153252,2,2.46,5.31,2.31
7903,Arg_Spanish,Arg_Spanish,ROS,2,18,13.928571428571429,8.62473932153252,2,0,0,0.96
7903,Arg_Spanish,Arg_Spanish,ROS,3,18,13.928571428571429,8.62473932153252,3,8.13,8.13,22.47
7903,Arg_Spanish,Arg_Spanish,ROS,4,18,13.928571428571429,8.62473932153252,3,0.72,0.72,43.86
7903,Arg_Spanish,Arg_Spanish,ROS,5,18,13.928571428571429,8.62473932153252,1,3.15,3.15,0
7903,Arg_Spanish,Arg_Spanish,ROS,6,18,13.928571428571429,8.62473932153252,2,0,3.24,0.42
7903,Arg_Spanish,Arg_Spanish,ROS,7,18,13.928571428571429,8.62473932153252,3,7.14,13.11,10.98
7903,Arg_Spanish,Arg_Spanish,ROS,8,18,13.928571428571429,8.62473932153252,2,0.51,1.86,4.29
7903,Arg_Spanish,Arg_Spanish,ROS,9,18,13.928571428571429,8.62473932153252,1,3.96,3.96,0
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-1,9,13.928571428571429,8.62473932153252,8,5.688,10.368,41.208000000000006
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-2,9,13.928571428571429,8.62473932153252,9,2.4240000000000004,9.288,37.175999999999995
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-3,9,13.928571428571429,8.62473932153252,7,4.584,10.104,17.928
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-4,9,13.928571428571429,8.62473932153252,7,0.12,13.848,11.256
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-5,9,13.928571428571429,8.62473932153252,8,0.216,5.159999999999999,21.72
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-6,9,13.928571428571429,8.62473932153252,1,0,0,0
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-7,9,13.928571428571429,8.62473932153252,3,0,1.824,28.031999999999996
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-8,9,13.928571428571429,8.62473932153252,8,4.656000000000001,36.96,16.128000000000004
8018,Yeli_Dnye,Yeli_Dnye,CAS,random-9,9,13.928571428571429,8.62473932153252,8,1.368,12.144,32.616
8179,Tseltal,Tseltal,CAS,random-1,6,13.928571428571429,8.62473932153252,6,0,5.292,18.491999999999997
8179,Tseltal,Tseltal,CAS,random-2,6,13.928571428571429,8.62473932153252,7,0.228,2.22,18.756
8179,Tseltal,Tseltal,CAS,random-3,6,13.928571428571429,8.62473932153252,8,1.344,17.820000000000004,0.408
8179,Tseltal,Tseltal,CAS,random-4,6,13.928571428571429,8.62473932153252,9,0,15.264,19.32
8179,Tseltal,Tseltal,CAS,random-5,6,13.928571428571429,8.62473932153252,10,1.0559999999999998,23.1,30.40799999999999
8179,Tseltal,Tseltal,CAS,random-6,6,13.928571428571429,8.62473932153252,7,1.2120000000000002,5.964,24.516
8179,Tseltal,Tseltal,CAS,random-7,6,13.928571428571429,8.62473932153252,7,4.476,8.292,18.576
8179,Tseltal,Tseltal,CAS,random-8,6,13.928571428571429,8.62473932153252,7,3.852,10.956,4.319999999999999
8179,Tseltal,Tseltal,CAS,random-9,6,13.928571428571429,8.62473932153252,7,3.852,5.244000000000001,20.496
8357,UK_English,UK_English,ROW,1,12,13.928571428571429,8.62473932153252,4,5.91,10.260000000000002,10.86
8357,UK_English,UK_English,ROW,10,12,13.928571428571429,8.62473932153252,2,2.91,6.66,3.1799999999999997
8357,UK_English,UK_English,ROW,11,12,13.928571428571429,8.62473932153252,3,3.27,5.55,19.26
8357,UK_English,UK_English,ROW,12,12,13.928571428571429,8.62473932153252,2,0.51,8.879999999999999,17.669999999999998
8357,UK_English,UK_English,ROW,13,12,13.928571428571429,8.62473932153252,0,0,0,0
8357,UK_English,UK_English,ROW,14,12,13.928571428571429,8.62473932153252,0,0,0,0
8357,UK_English,UK_English,ROW,15,12,13.928571428571429,8.62473932153252,2,10.260000000000002,25.71,5.970000000000001
8357,UK_English,UK_English,ROW,2,12,13.928571428571429,8.62473932153252,2,1.41,1.86,6.0600000000000005
8357,UK_English,UK_English,ROW,3,12,13.928571428571429,8.62473932153252,0,0,0,0
8357,UK_English,UK_English,ROW,4,12,13.928571428571429,8.62473932153252,0,0,0,0
8357,UK_English,UK_English,ROW,5,12,13.928571428571429,8.62473932153252,0,0,0,0
8357,UK_English,UK_English,ROW,6,12,13.928571428571429,8.62473932153252,3,1.2,4.050000000000001,8.31
8357,UK_English,UK_English,ROW,7,12,13.928571428571429,8.62473932153252,1,5.91,5.91,0
8357,UK_English,UK_English,ROW,8,12,13.928571428571429,8.62473932153252,2,16.17,16.17,6.21
8357,UK_English,UK_English,ROW,9,12,13.928571428571429,8.62473932153252,3,5.010000000000001,13.74,8.459999999999999
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-1,2,13.928571428571429,8.62473932153252,4,4.992,8.352,4.488
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-2,2,13.928571428571429,8.62473932153252,4,2.3280000000000003,3.4799999999999995,7.704000000000001
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-3,2,13.928571428571429,8.62473932153252,4,0,8.832,6.5520000000000005
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-4,2,13.928571428571429,8.62473932153252,10,0.8160000000000001,7.032,28.776000000000003
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-5,2,13.928571428571429,8.62473932153252,5,0,16.368000000000002,16.56
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-6,2,13.928571428571429,8.62473932153252,3,5.159999999999999,6.5280000000000005,15.624
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-7,2,13.928571428571429,8.62473932153252,2,0,6.36,1.848
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-8,2,13.928571428571429,8.62473932153252,2,7.512,26.688,1.488
8427,Yeli_Dnye,Yeli_Dnye,CAS,random-9,2,13.928571428571429,8.62473932153252,4,0,5.52,1.584
8445,NA_English,NA_English,SOD,1,8,13.928571428571429,8.62473932153252,0,0,0,0
8445,NA_English,NA_English,SOD,10,8,13.928571428571429,8.62473932153252,4,6.87,6.87,4.5
8445,NA_English,NA_English,SOD,11,8,13.928571428571429,8.62473932153252,1,45.78,45.78,0
8445,NA_English,NA_English,SOD,12,8,13.928571428571429,8.62473932153252,2,27.48,27.69,9.57
8445,NA_English,NA_English,SOD,13,8,13.928571428571429,8.62473932153252,3,3.57,3.57,20.4
8445,NA_English,NA_English,SOD,14,8,13.928571428571429,8.62473932153252,2,0.09,0.09,6.72
8445,NA_English,NA_English,SOD,15,8,13.928571428571429,8.62473932153252,3,2.19,2.19,2.37
8445,NA_English,NA_English,SOD,2,8,13.928571428571429,8.62473932153252,1,6.03,6.03,0
8445,NA_English,NA_English,SOD,3,8,13.928571428571429,8.62473932153252,1,18.06,18.06,0.8099999999999999
8445,NA_English,NA_English,SOD,4,8,13.928571428571429,8.62473932153252,2,4.65,4.65,5.04
8445,NA_English,NA_English,SOD,5,8,13.928571428571429,8.62473932153252,2,4.2,4.2,1.5299999999999998
8445,NA_English,NA_English,SOD,6,8,13.928571428571429,8.62473932153252,0,0,0,0
8445,NA_English,NA_English,SOD,7,8,13.928571428571429,8.62473932153252,4,9.45,9.45,14.22
8445,NA_English,NA_English,SOD,8,8,13.928571428571429,8.62473932153252,2,5.010000000000001,5.010000000000001,22.02
8445,NA_English,NA_English,SOD,9,8,13.928571428571429,8.62473932153252,2,18.42,18.42,6.27
8768,NA_English,NA_English,SOD,10,12,13.928571428571429,8.62473932153252,3,10.41,10.41,33.9
8768,NA_English,NA_English,SOD,11,12,13.928571428571429,8.62473932153252,0,0,0,0
8768,NA_English,NA_English,SOD,12,12,13.928571428571429,8.62473932153252,3,5.67,5.67,28.29
8768,NA_English,NA_English,SOD,13,12,13.928571428571429,8.62473932153252,2,6.39,6.39,10.14
8768,NA_English,NA_English,SOD,14,12,13.928571428571429,8.62473932153252,3,9.45,9.45,6.03
8768,NA_English,NA_English,SOD,15,12,13.928571428571429,8.62473932153252,3,1.89,9.03,18.63
8768,NA_English,NA_English,SOD,16,12,13.928571428571429,8.62473932153252,2,7.47,7.47,0
8768,NA_English,NA_English,SOD,2,12,13.928571428571429,8.62473932153252,0,0,0,0
8768,NA_English,NA_English,SOD,3,12,13.928571428571429,8.62473932153252,2,0,0,14.52
8768,NA_English,NA_English,SOD,4,12,13.928571428571429,8.62473932153252,0,0,0,0
8768,NA_English,NA_English,SOD,5,12,13.928571428571429,8.62473932153252,2,5.55,5.55,5.49
8768,NA_English,NA_English,SOD,6,12,13.928571428571429,8.62473932153252,1,14.64,14.64,0
8768,NA_English,NA_English,SOD,7,12,13.928571428571429,8.62473932153252,5,0,0,6.75
8768,NA_English,NA_English,SOD,8,12,13.928571428571429,8.62473932153252,1,1.95,1.95,0
8768,NA_English,NA_English,SOD,9,12,13.928571428571429,8.62473932153252,2,5.76,7.65,33.6
8787,Tseltal,Tseltal,CAS,random-1,11,13.928571428571429,8.62473932153252,6,3.3120000000000003,7.356,36.84
8787,Tseltal,Tseltal,CAS,random-2,11,13.928571428571429,8.62473932153252,2,3.4919999999999995,3.4919999999999995,17.292
8787,Tseltal,Tseltal,CAS,random-3,11,13.928571428571429,8.62473932153252,0,0,0,0
8787,Tseltal,Tseltal,CAS,random-4,11,13.928571428571429,8.62473932153252,1,0,6.132,0
8787,Tseltal,Tseltal,CAS,random-5,11,13.928571428571429,8.62473932153252,1,4.4639999999999995,4.4639999999999995,0
8787,Tseltal,Tseltal,CAS,random-6,11,13.928571428571429,8.62473932153252,3,14.352,17.652,15.36
8787,Tseltal,Tseltal,CAS,random-7,11,13.928571428571429,8.62473932153252,6,5.136,14.340000000000002,6.9479999999999995
8787,Tseltal,Tseltal,CAS,random-8,11,13.928571428571429,8.62473932153252,7,1.38,7.032,28.716
8787,Tseltal,Tseltal,CAS,random-9,11,13.928571428571429,8.62473932153252,6,3.78,14.04,35.94
8788,Arg_Spanish,Arg_Spanish,ROS,1,21,13.928571428571429,8.62473932153252,1,1.26,1.26,0
8788,Arg_Spanish,Arg_Spanish,ROS,10,21,13.928571428571429,8.62473932153252,3,0.3,0.3,43.98
8788,Arg_Spanish,Arg_Spanish,ROS,11,21,13.928571428571429,8.62473932153252,2,0.96,0.96,0
8788,Arg_Spanish,Arg_Spanish,ROS,12,21,13.928571428571429,8.62473932153252,3,2.04,2.25,0
8788,Arg_Spanish,Arg_Spanish,ROS,13,21,13.928571428571429,8.62473932153252,1,3,4.2,0
8788,Arg_Spanish,Arg_Spanish,ROS,14,21,13.928571428571429,8.62473932153252,3,9.99,9.99,2.19
8788,Arg_Spanish,Arg_Spanish,ROS,15,21,13.928571428571429,8.62473932153252,1,1.74,1.74,0
8788,Arg_Spanish,Arg_Spanish,ROS,2,21,13.928571428571429,8.62473932153252,0,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,3,21,13.928571428571429,8.62473932153252,0,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,4,21,13.928571428571429,8.62473932153252,3,0,1.89,30.24
8788,Arg_Spanish,Arg_Spanish,ROS,5,21,13.928571428571429,8.62473932153252,3,0.51,0.51,30.449999999999996
8788,Arg_Spanish,Arg_Spanish,ROS,6,21,13.928571428571429,8.62473932153252,1,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,7,21,13.928571428571429,8.62473932153252,3,12.78,14.76,29.76
8788,Arg_Spanish,Arg_Spanish,ROS,8,21,13.928571428571429,8.62473932153252,1,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,9,21,13.928571428571429,8.62473932153252,4,5.34,5.34,38.64
8924,NA_English,NA_English,SOD,1,11,13.928571428571429,8.62473932153252,0,0,0,0
8924,NA_English,NA_English,SOD,10,11,13.928571428571429,8.62473932153252,2,3.72,3.72,14.43
8924,NA_English,NA_English,SOD,11,11,13.928571428571429,8.62473932153252,4,0,0,12.06
8924,NA_English,NA_English,SOD,12,11,13.928571428571429,8.62473932153252,2,9.99,9.99,0
8924,NA_English,NA_English,SOD,13,11,13.928571428571429,8.62473932153252,7,0,0.7799999999999999,12.33
8924,NA_English,NA_English,SOD,14,11,13.928571428571429,8.62473932153252,5,0,2.1599999999999997,13.98
8924,NA_English,NA_English,SOD,15,11,13.928571428571429,8.62473932153252,1,18.27,18.27,0
8924,NA_English,NA_English,SOD,2,11,13.928571428571429,8.62473932153252,0,0,0,0
8924,NA_English,NA_English,SOD,3,11,13.928571428571429,8.62473932153252,2,0,0,44.010000000000005
8924,NA_English,NA_English,SOD,4,11,13.928571428571429,8.62473932153252,2,0,0,39.629999999999995
8924,NA_English,NA_English,SOD,5,11,13.928571428571429,8.62473932153252,3,7.199999999999999,7.199999999999999,17.7
8924,NA_English,NA_English,SOD,6,11,13.928571428571429,8.62473932153252,3,0,0,2.94
8924,NA_English,NA_English,SOD,7,11,13.928571428571429,8.62473932153252,5,17.58,17.58,18.57
8924,NA_English,NA_English,SOD,8,11,13.928571428571429,8.62473932153252,5,9.9,10.29,8.190000000000001
8924,NA_English,NA_English,SOD,9,11,13.928571428571429,8.62473932153252,2,7.0200000000000005,7.29,10.11
9051,Arg_Spanish,Arg_Spanish,ROS,1,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,10,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,11,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,12,19,13.928571428571429,8.62473932153252,3,0.75,0.75,0
9051,Arg_Spanish,Arg_Spanish,ROS,13,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,14,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,15,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,2,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,3,19,13.928571428571429,8.62473932153252,1,7.74,7.74,0
9051,Arg_Spanish,Arg_Spanish,ROS,4,19,13.928571428571429,8.62473932153252,2,0,7.17,7.74
9051,Arg_Spanish,Arg_Spanish,ROS,5,19,13.928571428571429,8.62473932153252,2,0,1.11,2.22
9051,Arg_Spanish,Arg_Spanish,ROS,6,19,13.928571428571429,8.62473932153252,1,0,0.21,0
9051,Arg_Spanish,Arg_Spanish,ROS,7,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,8,19,13.928571428571429,8.62473932153252,1,9.9,9.9,0
9051,Arg_Spanish,Arg_Spanish,ROS,9,19,13.928571428571429,8.62473932153252,2,2.5500000000000003,8.52,13.83
9398,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,1,1.11,1.11,0
9398,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,2,6.930000000000001,6.930000000000001,3.33
9398,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,1,0.72,0.72,0
9398,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,1,54.09,54.09,0
9398,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,1,0.72,0.72,0
9398,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,1,1.86,1.86,0
9398,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,1,1.5,1.5,0
9398,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,2,1.0799999999999998,1.0799999999999998,1.17
9398,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,2,20.88,20.88,0.63
9408,UK_English,UK_English,ROW,1,27,13.928571428571429,8.62473932153252,3,6.66,13.95,4.59
9408,UK_English,UK_English,ROW,10,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,11,27,13.928571428571429,8.62473932153252,1,1.14,1.14,0
9408,UK_English,UK_English,ROW,12,27,13.928571428571429,8.62473932153252,2,0,0,31.11
9408,UK_English,UK_English,ROW,13,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,14,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,15,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,2,27,13.928571428571429,8.62473932153252,2,10.08,10.08,0
9408,UK_English,UK_English,ROW,3,27,13.928571428571429,8.62473932153252,2,0.24,1.5599999999999998,5.91
9408,UK_English,UK_English,ROW,4,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,5,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,6,27,13.928571428571429,8.62473932153252,2,4.17,4.17,7.71
9408,UK_English,UK_English,ROW,7,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,8,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,9,27,13.928571428571429,8.62473932153252,2,6.03,6.239999999999999,0.09
9426,Arg_Spanish,Arg_Spanish,ROS,1,16,13.928571428571429,8.62473932153252,1,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,10,16,13.928571428571429,8.62473932153252,2,6.359999999999999,24.24,1.59
9426,Arg_Spanish,Arg_Spanish,ROS,11,16,13.928571428571429,8.62473932153252,6,8.07,12.39,4.83
9426,Arg_Spanish,Arg_Spanish,ROS,12,16,13.928571428571429,8.62473932153252,2,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,13,16,13.928571428571429,8.62473932153252,3,4.319999999999999,5.79,0.6
9426,Arg_Spanish,Arg_Spanish,ROS,14,16,13.928571428571429,8.62473932153252,7,10.44,10.44,10.86
9426,Arg_Spanish,Arg_Spanish,ROS,15,16,13.928571428571429,8.62473932153252,1,0.5399999999999999,0.5399999999999999,0
9426,Arg_Spanish,Arg_Spanish,ROS,2,16,13.928571428571429,8.62473932153252,2,1.92,15.81,5.82
