aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip.st,SpkrType,tds_mph.st,cds_mph.st,ads_mph.st
8924,NA_English,NA_English,SOD,14,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,14,11,13.928571428571429,8.62473932153252,2,Man,0,0.5399999999999999,0.42
8924,NA_English,NA_English,SOD,14,11,13.928571428571429,8.62473932153252,3,Woman,0,1.62,13.56
8924,NA_English,NA_English,SOD,15,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,15,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
8924,NA_English,NA_English,SOD,15,11,13.928571428571429,8.62473932153252,1,Woman,18.27,18.27,0
8924,NA_English,NA_English,SOD,2,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,2,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
8924,NA_English,NA_English,SOD,2,11,13.928571428571429,8.62473932153252,0,Woman,0,0,0
8924,NA_English,NA_English,SOD,3,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,3,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
8924,NA_English,NA_English,SOD,3,11,13.928571428571429,8.62473932153252,2,Woman,0,0,44.010000000000005
8924,NA_English,NA_English,SOD,4,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,4,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
8924,NA_English,NA_English,SOD,4,11,13.928571428571429,8.62473932153252,2,Woman,0,0,39.629999999999995
8924,NA_English,NA_English,SOD,5,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,5,11,13.928571428571429,8.62473932153252,1,Man,1.47,1.47,2.37
8924,NA_English,NA_English,SOD,5,11,13.928571428571429,8.62473932153252,2,Woman,5.73,5.73,15.33
8924,NA_English,NA_English,SOD,6,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,6,11,13.928571428571429,8.62473932153252,1,Man,0,0,0.6
8924,NA_English,NA_English,SOD,6,11,13.928571428571429,8.62473932153252,2,Woman,0,0,2.34
8924,NA_English,NA_English,SOD,7,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,7,11,13.928571428571429,8.62473932153252,1,Man,0,0,1.7999999999999998
8924,NA_English,NA_English,SOD,7,11,13.928571428571429,8.62473932153252,4,Woman,17.58,17.58,16.770000000000003
8924,NA_English,NA_English,SOD,8,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,8,11,13.928571428571429,8.62473932153252,2,Man,0,0.39,0.6599999999999999
8924,NA_English,NA_English,SOD,8,11,13.928571428571429,8.62473932153252,3,Woman,9.9,9.9,7.53
8924,NA_English,NA_English,SOD,9,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
8924,NA_English,NA_English,SOD,9,11,13.928571428571429,8.62473932153252,1,Man,0,0,4.050000000000001
8924,NA_English,NA_English,SOD,9,11,13.928571428571429,8.62473932153252,1,Woman,7.0200000000000005,7.29,6.0600000000000005
9051,Arg_Spanish,Arg_Spanish,ROS,1,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,1,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,1,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,10,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,10,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,10,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,11,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,11,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,11,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,12,19,13.928571428571429,8.62473932153252,1,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,12,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,12,19,13.928571428571429,8.62473932153252,2,Woman,0.75,0.75,0
9051,Arg_Spanish,Arg_Spanish,ROS,13,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,13,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,13,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,14,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,14,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,14,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,15,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,15,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,15,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,2,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,2,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,2,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,3,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,3,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,3,19,13.928571428571429,8.62473932153252,1,Woman,7.74,7.74,0
9051,Arg_Spanish,Arg_Spanish,ROS,4,19,13.928571428571429,8.62473932153252,1,Child,0,0,7.74
9051,Arg_Spanish,Arg_Spanish,ROS,4,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,4,19,13.928571428571429,8.62473932153252,1,Woman,0,7.17,0
9051,Arg_Spanish,Arg_Spanish,ROS,5,19,13.928571428571429,8.62473932153252,1,Child,0,0,2.22
9051,Arg_Spanish,Arg_Spanish,ROS,5,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,5,19,13.928571428571429,8.62473932153252,1,Woman,0,1.11,0
9051,Arg_Spanish,Arg_Spanish,ROS,6,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,6,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,6,19,13.928571428571429,8.62473932153252,1,Woman,0,0.21,0
9051,Arg_Spanish,Arg_Spanish,ROS,7,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,7,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,7,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,8,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,8,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,8,19,13.928571428571429,8.62473932153252,1,Woman,9.9,9.9,0
9051,Arg_Spanish,Arg_Spanish,ROS,9,19,13.928571428571429,8.62473932153252,1,Child,2.5500000000000003,2.5500000000000003,13.83
9051,Arg_Spanish,Arg_Spanish,ROS,9,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,9,19,13.928571428571429,8.62473932153252,1,Woman,0,5.94,0
9398,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,1,Woman,1.11,1.11,0
9398,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,1,Man,1.38,1.38,1.74
9398,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,1,Woman,5.52,5.52,1.59
9398,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,1,Man,0.72,0.72,0
9398,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,1,Woman,54.09,54.09,0
9398,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,1,Man,0.72,0.72,0
9398,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,1,Woman,1.86,1.86,0
9398,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9398,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
9398,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,1,Woman,1.5,1.5,0
9398,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,1,Man,0,0,0.84
9398,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,1,Woman,1.0799999999999998,1.0799999999999998,0.32999999999999996
9398,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
9398,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,1,Man,0,0,0.63
9398,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,1,Woman,20.88,20.88,0
9408,UK_English,UK_English,ROW,1,27,13.928571428571429,8.62473932153252,1,Child,0,0,1.95
9408,UK_English,UK_English,ROW,1,27,13.928571428571429,8.62473932153252,1,Man,6.03,13.29,1.26
9408,UK_English,UK_English,ROW,1,27,13.928571428571429,8.62473932153252,1,Woman,0.6599999999999999,0.6599999999999999,1.38
9408,UK_English,UK_English,ROW,10,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,10,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,10,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,11,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,11,27,13.928571428571429,8.62473932153252,1,Man,1.14,1.14,0
9408,UK_English,UK_English,ROW,11,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,12,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,12,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,12,27,13.928571428571429,8.62473932153252,2,Woman,0,0,31.11
9408,UK_English,UK_English,ROW,13,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,13,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,13,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,14,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,14,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,14,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,15,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,15,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,15,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,2,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,2,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,2,27,13.928571428571429,8.62473932153252,2,Woman,10.08,10.08,0
9408,UK_English,UK_English,ROW,3,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,3,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,3,27,13.928571428571429,8.62473932153252,2,Woman,0.24,1.5599999999999998,5.91
9408,UK_English,UK_English,ROW,4,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,4,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,4,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,5,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,5,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,5,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,6,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,6,27,13.928571428571429,8.62473932153252,1,Man,0,0,2.85
9408,UK_English,UK_English,ROW,6,27,13.928571428571429,8.62473932153252,1,Woman,4.17,4.17,4.86
9408,UK_English,UK_English,ROW,7,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,7,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,7,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,8,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
9408,UK_English,UK_English,ROW,8,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,8,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9408,UK_English,UK_English,ROW,9,27,13.928571428571429,8.62473932153252,1,Child,0,0,0.09
9408,UK_English,UK_English,ROW,9,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
9408,UK_English,UK_English,ROW,9,27,13.928571428571429,8.62473932153252,1,Woman,6.03,6.239999999999999,0
9426,Arg_Spanish,Arg_Spanish,ROS,1,16,13.928571428571429,8.62473932153252,1,Child,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,1,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,1,16,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,10,16,13.928571428571429,8.62473932153252,1,Child,2.6999999999999997,2.6999999999999997,1.59
9426,Arg_Spanish,Arg_Spanish,ROS,10,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,10,16,13.928571428571429,8.62473932153252,1,Woman,3.69,21.54,0
9426,Arg_Spanish,Arg_Spanish,ROS,11,16,13.928571428571429,8.62473932153252,2,Child,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,11,16,13.928571428571429,8.62473932153252,1,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,11,16,13.928571428571429,8.62473932153252,3,Woman,8.07,12.39,4.83
9426,Arg_Spanish,Arg_Spanish,ROS,12,16,13.928571428571429,8.62473932153252,1,Child,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,12,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,12,16,13.928571428571429,8.62473932153252,1,Woman,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,13,16,13.928571428571429,8.62473932153252,1,Child,1.59,1.59,0.6
9426,Arg_Spanish,Arg_Spanish,ROS,13,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,13,16,13.928571428571429,8.62473932153252,2,Woman,2.73,4.2,0
9426,Arg_Spanish,Arg_Spanish,ROS,14,16,13.928571428571429,8.62473932153252,1,Child,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,14,16,13.928571428571429,8.62473932153252,2,Man,0,0,2.76
9426,Arg_Spanish,Arg_Spanish,ROS,14,16,13.928571428571429,8.62473932153252,4,Woman,10.44,10.44,8.13
9426,Arg_Spanish,Arg_Spanish,ROS,15,16,13.928571428571429,8.62473932153252,1,Child,0.5399999999999999,0.5399999999999999,0
9426,Arg_Spanish,Arg_Spanish,ROS,15,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,15,16,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,2,16,13.928571428571429,8.62473932153252,1,Child,0,0,5.82
9426,Arg_Spanish,Arg_Spanish,ROS,2,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,2,16,13.928571428571429,8.62473932153252,1,Woman,1.92,15.81,0
9426,Arg_Spanish,Arg_Spanish,ROS,3,16,13.928571428571429,8.62473932153252,1,Child,0,0,0.26999999999999996
9426,Arg_Spanish,Arg_Spanish,ROS,3,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,3,16,13.928571428571429,8.62473932153252,1,Woman,3.51,3.51,0
9426,Arg_Spanish,Arg_Spanish,ROS,4,16,13.928571428571429,8.62473932153252,1,Child,11.88,11.88,5.52
9426,Arg_Spanish,Arg_Spanish,ROS,4,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,4,16,13.928571428571429,8.62473932153252,1,Woman,0,4.59,0
9426,Arg_Spanish,Arg_Spanish,ROS,5,16,13.928571428571429,8.62473932153252,1,Child,1.35,1.35,1.0799999999999998
9426,Arg_Spanish,Arg_Spanish,ROS,5,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,5,16,13.928571428571429,8.62473932153252,1,Woman,0,0.51,0
9426,Arg_Spanish,Arg_Spanish,ROS,6,16,13.928571428571429,8.62473932153252,1,Child,0,0,0.42
9426,Arg_Spanish,Arg_Spanish,ROS,6,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,6,16,13.928571428571429,8.62473932153252,2,Woman,3.1199999999999997,3.81,0
9426,Arg_Spanish,Arg_Spanish,ROS,7,16,13.928571428571429,8.62473932153252,1,Child,0,0,6.9
9426,Arg_Spanish,Arg_Spanish,ROS,7,16,13.928571428571429,8.62473932153252,1,Man,0,0.72,1.65
9426,Arg_Spanish,Arg_Spanish,ROS,7,16,13.928571428571429,8.62473932153252,2,Woman,1.38,2.61,3.66
9426,Arg_Spanish,Arg_Spanish,ROS,8,16,13.928571428571429,8.62473932153252,1,Child,0,0,11.7
9426,Arg_Spanish,Arg_Spanish,ROS,8,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,8,16,13.928571428571429,8.62473932153252,1,Woman,0,13.74,0
9426,Arg_Spanish,Arg_Spanish,ROS,9,16,13.928571428571429,8.62473932153252,1,Child,0.6,0.6,6.51
9426,Arg_Spanish,Arg_Spanish,ROS,9,16,13.928571428571429,8.62473932153252,0,Man,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,9,16,13.928571428571429,8.62473932153252,2,Woman,0,4.74,1.0799999999999998
9427,NA_English,NA_English,WAR,1,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,1,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,1,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9427,NA_English,NA_English,WAR,10,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,10,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,10,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9427,NA_English,NA_English,WAR,11,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,11,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,11,9,13.928571428571429,8.62473932153252,3,Woman,0.45,4.86,9.78
9427,NA_English,NA_English,WAR,12,9,13.928571428571429,8.62473932153252,1,Child,0,0,0.69
9427,NA_English,NA_English,WAR,12,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,12,9,13.928571428571429,8.62473932153252,2,Woman,4.53,4.53,53.61
9427,NA_English,NA_English,WAR,13,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,13,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,13,9,13.928571428571429,8.62473932153252,2,Woman,4.47,4.47,23.13
9427,NA_English,NA_English,WAR,14,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,14,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,14,9,13.928571428571429,8.62473932153252,1,Woman,6.87,6.87,0
9427,NA_English,NA_English,WAR,15,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,15,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,15,9,13.928571428571429,8.62473932153252,2,Woman,0,0,18.27
9427,NA_English,NA_English,WAR,2,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,2,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,2,9,13.928571428571429,8.62473932153252,1,Woman,1.71,1.71,11.28
9427,NA_English,NA_English,WAR,3,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,3,9,13.928571428571429,8.62473932153252,1,Man,1.0799999999999998,1.0799999999999998,3.42
9427,NA_English,NA_English,WAR,3,9,13.928571428571429,8.62473932153252,1,Woman,0,0,3.1799999999999997
9427,NA_English,NA_English,WAR,4,9,13.928571428571429,8.62473932153252,1,Child,0,0,2.5799999999999996
9427,NA_English,NA_English,WAR,4,9,13.928571428571429,8.62473932153252,3,Man,0,0,11.58
9427,NA_English,NA_English,WAR,4,9,13.928571428571429,8.62473932153252,4,Woman,5.130000000000001,7.800000000000001,7.71
9427,NA_English,NA_English,WAR,5,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,5,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,5,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9427,NA_English,NA_English,WAR,6,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,6,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,6,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9427,NA_English,NA_English,WAR,7,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,7,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,7,9,13.928571428571429,8.62473932153252,1,Woman,1.7999999999999998,1.7999999999999998,0
9427,NA_English,NA_English,WAR,8,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,8,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
9427,NA_English,NA_English,WAR,8,9,13.928571428571429,8.62473932153252,1,Woman,6.6,6.6,0
9427,NA_English,NA_English,WAR,9,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
9427,NA_English,NA_English,WAR,9,9,13.928571428571429,8.62473932153252,3,Man,0,0,7.56
9427,NA_English,NA_English,WAR,9,9,13.928571428571429,8.62473932153252,1,Woman,6.42,6.42,0.21
9492,UK_English,UK_English,ROW,1,15,13.928571428571429,8.62473932153252,1,Child,0,0,5.79
9492,UK_English,UK_English,ROW,1,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,1,15,13.928571428571429,8.62473932153252,1,Woman,4.68,13.89,0
9492,UK_English,UK_English,ROW,10,15,13.928571428571429,8.62473932153252,0,Child,0,0,0
9492,UK_English,UK_English,ROW,10,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,10,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9492,UK_English,UK_English,ROW,11,15,13.928571428571429,8.62473932153252,0,Child,0,0,0
