aclew_child_id,corp,group_corp,group_corpNE,language,child_sex,age_mo_round,segment,segment_dur,n_spkrs_clip.st,SpkrType,tds_min.st,ocds_min.st,cds_min.st,ads_min.st,tds_mph.st,ocds_mph.st,cds_mph.st,ads_mph.st
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-3,2.5,4,Child,0.066,1.083,1.149,0.05,1.584,25.991999999999997,27.576,1.2
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-3,2.5,0,Man,0,0,0,0,0,0,0,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-3,2.5,2,Woman,0,0.353,0.353,0.144,0,8.472,8.472,3.456
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-4,2.5,6,Child,0.116,0.699,0.815,0.067,2.7840000000000003,16.775999999999996,19.56,1.608
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-4,2.5,6,Man,0,0,0,0.533,0,0,0,12.792
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-4,2.5,7,Woman,0.062,0.002,0.064,1.141,1.488,0.048,1.536,27.384
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-5,2.5,2,Child,0.046,0.049,0.095,0.162,1.104,1.176,2.28,3.888
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-5,2.5,0,Man,0,0,0,0,0,0,0,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-5,2.5,2,Woman,0.242,0.351,0.593,0.129,5.808,8.424,14.232,3.096
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-6,2.5,3,Child,0.05,0.208,0.258,0.064,1.2,4.992,6.192,1.536
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-6,2.5,0,Man,0,0,0,0,0,0,0,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-6,2.5,1,Woman,0,0.375,0.375,0,0,9,9,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-7,2.5,2,Child,0.015,0.037,0.053,0,0.36,0.8879999999999999,1.272,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-7,2.5,0,Man,0,0,0,0,0,0,0,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-7,2.5,1,Woman,0.248,0,0.248,0,5.952,0,5.952,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-8,2.5,3,Child,0.033,0.485,0.518,0.159,0.792,11.64,12.432,3.816
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-8,2.5,1,Man,0,0,0,0.019,0,0,0,0.456
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-8,2.5,4,Woman,0,0.186,0.186,0.374,0,4.4639999999999995,4.4639999999999995,8.976
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-9,2.5,2,Child,0.115,0.019,0.133,0.021,2.76,0.456,3.192,0.5040000000000001
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-9,2.5,0,Man,0,0,0,0,0,0,0,0
5019,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,36,random-9,2.5,3,Woman,0.169,0,0.169,0.39,4.056,0,4.056,9.36
5613,WAR,"NA_English","NA_English",Spanish,M,6,1,2,1,Child,0,0,0,0.243,0,0,0,7.29
5613,WAR,"NA_English","NA_English",Spanish,M,6,1,2,1,Man,0,0,0,0.062,0,0,0,1.86
5613,WAR,"NA_English","NA_English",Spanish,M,6,1,2,2,Woman,0,0.119,0.119,0.281,0,3.57,3.57,8.430000000000001
5613,WAR,"NA_English","NA_English",Spanish,M,6,10,2,0,Child,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,10,2,0,Man,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,10,2,0,Woman,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,11,2,2,Child,0,0,0,0.314,0,0,0,9.42
5613,WAR,"NA_English","NA_English",Spanish,M,6,11,2,1,Man,0,0,0,0.009,0,0,0,0.26999999999999996
5613,WAR,"NA_English","NA_English",Spanish,M,6,11,2,3,Woman,0.013,0.374,0.387,0.278,0.39,11.22,11.61,8.34
5613,WAR,"NA_English","NA_English",Spanish,M,6,12,2,2,Child,0,0,0,0.092,0,0,0,2.76
5613,WAR,"NA_English","NA_English",Spanish,M,6,12,2,2,Man,0,0.055,0.055,1.027,0,1.65,1.65,30.81
5613,WAR,"NA_English","NA_English",Spanish,M,6,12,2,2,Woman,0,0.028,0.028,0.498,0,0.84,0.84,14.94
5613,WAR,"NA_English","NA_English",Spanish,M,6,13,2,2,Child,0,0,0,0.268,0,0,0,8.040000000000001
5613,WAR,"NA_English","NA_English",Spanish,M,6,13,2,1,Man,0,0,0,0.004,0,0,0,0.12
5613,WAR,"NA_English","NA_English",Spanish,M,6,13,2,2,Woman,0.048,0.094,0.142,0.747,1.44,2.82,4.26,22.41
5613,WAR,"NA_English","NA_English",Spanish,M,6,14,2,3,Child,0,0.285,0.285,0.609,0,8.549999999999999,8.549999999999999,18.27
5613,WAR,"NA_English","NA_English",Spanish,M,6,14,2,2,Man,0,0.093,0.093,0,0,2.79,2.79,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,14,2,3,Woman,0,0.353,0.353,0.375,0,10.59,10.59,11.25
5613,WAR,"NA_English","NA_English",Spanish,M,6,15,2,3,Child,0,0.954,0.954,0.584,0,28.619999999999997,28.619999999999997,17.52
5613,WAR,"NA_English","NA_English",Spanish,M,6,15,2,2,Man,0,0.066,0.066,0.322,0,1.98,1.98,9.66
5613,WAR,"NA_English","NA_English",Spanish,M,6,15,2,3,Woman,0,0.336,0.336,0.513,0,10.08,10.08,15.39
5613,WAR,"NA_English","NA_English",Spanish,M,6,2,2,1,Child,0,0,0,0.134,0,0,0,4.0200000000000005
5613,WAR,"NA_English","NA_English",Spanish,M,6,2,2,2,Man,0,0,0,0.534,0,0,0,16.02
5613,WAR,"NA_English","NA_English",Spanish,M,6,2,2,2,Woman,0.052,0.042,0.094,0.384,1.5599999999999998,1.26,2.82,11.52
5613,WAR,"NA_English","NA_English",Spanish,M,6,3,2,1,Child,0,0,0,0.082,0,0,0,2.46
5613,WAR,"NA_English","NA_English",Spanish,M,6,3,2,0,Man,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,3,2,2,Woman,0.03,0.047,0.076,0,0.8999999999999999,1.41,2.28,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,4,2,3,Child,0,0.638,0.638,0.264,0,19.14,19.14,7.92
5613,WAR,"NA_English","NA_English",Spanish,M,6,4,2,1,Man,0,0.202,0.202,0.275,0,6.0600000000000005,6.0600000000000005,8.25
5613,WAR,"NA_English","NA_English",Spanish,M,6,4,2,3,Woman,0,0.287,0.287,0.286,0,8.61,8.61,8.58
5613,WAR,"NA_English","NA_English",Spanish,M,6,5,2,0,Child,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,5,2,0,Man,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,5,2,0,Woman,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,6,2,1,Child,0,0,0,0.083,0,0,0,2.49
5613,WAR,"NA_English","NA_English",Spanish,M,6,6,2,2,Man,0.106,0.029,0.135,0.145,3.1799999999999997,0.87,4.050000000000001,4.35
5613,WAR,"NA_English","NA_English",Spanish,M,6,6,2,2,Woman,0,0.036,0.036,0.493,0,1.0799999999999998,1.0799999999999998,14.79
5613,WAR,"NA_English","NA_English",Spanish,M,6,7,2,0,Child,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,7,2,0,Man,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,7,2,0,Woman,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,8,2,0,Child,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,8,2,1,Man,0.21,0,0.21,0,6.3,0,6.3,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,8,2,0,Woman,0,0,0,0,0,0,0,0
5613,WAR,"NA_English","NA_English",Spanish,M,6,9,2,2,Child,0,0,0,0.075,0,0,0,2.25
5613,WAR,"NA_English","NA_English",Spanish,M,6,9,2,1,Man,0,0.014,0.014,0.324,0,0.42,0.42,9.72
5613,WAR,"NA_English","NA_English",Spanish,M,6,9,2,2,Woman,0.019,0.056,0.075,0.282,0.57,1.68,2.25,8.459999999999999
5750,BER,"NA_English","NA_English",English,F,7,1,2,4,Child,0,0,0,0.403,0,0,0,12.09
5750,BER,"NA_English","NA_English",English,F,7,1,2,2,Man,0,0.078,0.078,0.087,0,2.34,2.34,2.61
5750,BER,"NA_English","NA_English",English,F,7,1,2,6,Woman,0.055,0.413,0.468,0.657,1.65,12.39,14.04,19.71
5750,BER,"NA_English","NA_English",English,F,7,10,2,1,Child,0,0,0,0.048,0,0,0,1.44
5750,BER,"NA_English","NA_English",English,F,7,10,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,10,2,1,Woman,0.073,0.085,0.158,0,2.19,2.5500000000000003,4.74,0
5750,BER,"NA_English","NA_English",English,F,7,11,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,11,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,11,2,0,Woman,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,12,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,12,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,12,2,0,Woman,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,13,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,13,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,13,2,0,Woman,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,14,2,1,Child,0,0,0,0.062,0,0,0,1.86
5750,BER,"NA_English","NA_English",English,F,7,14,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,14,2,4,Woman,0.135,0,0.135,1.481,4.050000000000001,0,4.050000000000001,44.43
5750,BER,"NA_English","NA_English",English,F,7,15,2,1,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,15,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,15,2,1,Woman,0.055,0.02,0.076,0.01,1.65,0.6,2.28,0.3
5750,BER,"NA_English","NA_English",English,F,7,2,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,2,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,2,2,0,Woman,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,3,2,2,Child,0,0.04,0.04,0.266,0,1.2,1.2,7.98
5750,BER,"NA_English","NA_English",English,F,7,3,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,3,2,1,Woman,0.052,0.205,0.257,0,1.5599999999999998,6.1499999999999995,7.71,0
5750,BER,"NA_English","NA_English",English,F,7,4,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,4,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,4,2,0,Woman,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,5,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,5,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,5,2,0,Woman,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,6,2,1,Child,0.02,0.245,0.265,0.122,0.6,7.35,7.95,3.66
5750,BER,"NA_English","NA_English",English,F,7,6,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,6,2,1,Woman,0.085,0.026,0.112,0,2.5500000000000003,0.7799999999999999,3.36,0
5750,BER,"NA_English","NA_English",English,F,7,7,2,1,Child,0,0,0,0.025,0,0,0,0.75
5750,BER,"NA_English","NA_English",English,F,7,7,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,7,2,3,Woman,0,0,0,2.278,0,0,0,68.34
5750,BER,"NA_English","NA_English",English,F,7,8,2,0,Child,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,8,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,8,2,2,Woman,0.326,0,0.326,0.053,9.78,0,9.78,1.59
5750,BER,"NA_English","NA_English",English,F,7,9,2,2,Child,0,0.066,0.066,0.369,0,1.98,1.98,11.07
5750,BER,"NA_English","NA_English",English,F,7,9,2,0,Man,0,0,0,0,0,0,0,0
5750,BER,"NA_English","NA_English",English,F,7,9,2,1,Woman,0,0.554,0.554,0,0,16.62,16.62,0
5959,WAR,"NA_English","NA_English",English,M,9,1,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,1,2,1,Man,0.035,0,0.035,0.134,1.05,0,1.05,4.0200000000000005
5959,WAR,"NA_English","NA_English",English,M,9,1,2,1,Woman,0,0,0,0.171,0,0,0,5.130000000000001
5959,WAR,"NA_English","NA_English",English,M,9,10,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,10,2,1,Man,0.201,0,0.201,0.043,6.03,0,6.03,1.2899999999999998
5959,WAR,"NA_English","NA_English",English,M,9,10,2,1,Woman,0,0,0,0.054,0,0,0,1.62
5959,WAR,"NA_English","NA_English",English,M,9,11,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,11,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,11,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,12,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,12,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,12,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,13,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,13,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,13,2,1,Woman,0.864,0,0.864,0,25.92,0,25.92,0
5959,WAR,"NA_English","NA_English",English,M,9,14,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,14,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,14,2,1,Woman,0.357,0,0.357,0,10.71,0,10.71,0
5959,WAR,"NA_English","NA_English",English,M,9,15,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,15,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,15,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,2,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,2,2,1,Man,0,0,0,0.379,0,0,0,11.37
5959,WAR,"NA_English","NA_English",English,M,9,2,2,1,Woman,0,0,0,0.096,0,0,0,2.88
5959,WAR,"NA_English","NA_English",English,M,9,3,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,3,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,3,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,4,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,4,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,4,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,5,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,5,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,5,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,6,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,6,2,1,Man,0,0,0,0.409,0,0,0,12.27
5959,WAR,"NA_English","NA_English",English,M,9,6,2,1,Woman,0,0,0,0.313,0,0,0,9.39
5959,WAR,"NA_English","NA_English",English,M,9,7,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,7,2,1,Man,0.034,0,0.034,0.02,1.02,0,1.02,0.6
5959,WAR,"NA_English","NA_English",English,M,9,7,2,1,Woman,0.131,0,0.131,0.033,3.93,0,3.93,0.99
5959,WAR,"NA_English","NA_English",English,M,9,8,2,0,Child,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,8,2,0,Man,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,8,2,0,Woman,0,0,0,0,0,0,0,0
5959,WAR,"NA_English","NA_English",English,M,9,9,2,1,Child,0,0,0,0.36,0,0,0,10.8
5959,WAR,"NA_English","NA_English",English,M,9,9,2,1,Man,0,0,0,0.187,0,0,0,5.61
5959,WAR,"NA_English","NA_English",English,M,9,9,2,2,Woman,0,0.01,0.01,1.586,0,0.3,0.3,47.580000000000005
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,1,2,1,Child,0,0,0,0.015,0,0,0,0.45
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,1,2,2,Man,0.076,0.142,0.218,0.258,2.28,4.26,6.54,7.74
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,1,2,1,Woman,0.04,0.048,0.088,0.325,1.2,1.44,2.6399999999999997,9.75
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,10,2,0,Child,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,10,2,1,Man,0.014,0,0.014,0.12,0.42,0,0.42,3.5999999999999996
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,10,2,1,Woman,0.55,0,0.55,0.18,16.5,0,16.5,5.3999999999999995
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,11,2,4,Child,0,0.039,0.039,0.059,0,1.17,1.17,1.77
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,11,2,3,Man,0,0.02,0.02,0,0,0.6,0.6,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,11,2,4,Woman,0.8,0.045,0.845,0.013,24,1.35,25.35,0.39
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,12,2,3,Child,0,0,0,0.102,0,0,0,3.0599999999999996
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,12,2,1,Man,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,12,2,2,Woman,0.186,0.373,0.559,0,5.58,11.19,16.770000000000003,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,13,2,6,Child,0,0.019,0.019,0,0,0.57,0.57,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,13,2,2,Man,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,13,2,4,Woman,0.008,0,0.008,0,0.24,0,0.24,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,14,2,4,Child,0,0.082,0.082,0.136,0,2.46,2.46,4.08
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,14,2,4,Man,0,0.279,0.279,0.165,0,8.370000000000001,8.370000000000001,4.95
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,14,2,4,Woman,0.686,0.169,0.855,0.128,20.58,5.07,25.65,3.84
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,15,2,4,Child,0,0.073,0.073,0.379,0,2.19,2.19,11.37
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,15,2,2,Man,0,0.046,0.046,0.082,0,1.38,1.38,2.46
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,15,2,3,Woman,0.122,0.513,0.635,0.139,3.66,15.39,19.05,4.17
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,2,2,1,Child,0,0,0,0.026,0,0,0,0.7799999999999999
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,2,2,1,Man,0,0,0,0.66,0,0,0,19.8
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,2,2,1,Woman,0.209,0.065,0.274,0.022,6.27,1.95,8.22,0.6599999999999999
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,3,2,1,Child,0,0,0,0.122,0,0,0,3.66
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,3,2,1,Man,0.363,0.103,0.466,0.027,10.89,3.09,13.98,0.8099999999999999
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,3,2,1,Woman,0.013,0,0.013,0.03,0.39,0,0.39,0.8999999999999999
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,4,2,1,Child,0.023,0,0.023,0,0.69,0,0.69,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,4,2,0,Man,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,4,2,1,Woman,0,0,0,0.883,0,0,0,26.49
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,5,2,0,Child,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,5,2,1,Man,0,0,0,0.524,0,0,0,15.72
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,5,2,1,Woman,0.148,0,0.148,0.31,4.4399999999999995,0,4.4399999999999995,9.3
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,6,2,2,Child,0,0,0,0.105,0,0,0,3.15
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,6,2,0,Man,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,6,2,1,Woman,0.386,0.248,0.633,0,11.58,7.44,18.99,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,7,2,0,Child,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,7,2,0,Man,0,0,0,0,0,0,0,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,7,2,1,Woman,0.806,0,0.806,0.075,24.18,0,24.18,2.25
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,8,2,1,Child,0,0,0,0.145,0,0,0,4.35
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,8,2,1,Man,0,0.003,0.003,0.883,0,0.09,0.09,26.49
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,8,2,2,Woman,0,0.072,0.072,0.257,0,2.1599999999999997,2.1599999999999997,7.71
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,9,2,3,Child,0,0,0,0.144,0,0,0,4.319999999999999
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,9,2,2,Man,0,0,0,0.005,0,0,0,0.15
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,9,2,6,Woman,0.257,0.408,0.666,0.469,7.71,12.239999999999998,19.98,14.07
6035,BER,"NA_English","NA_English",English,F,12,1,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,1,2,1,Man,0.071,0,0.071,0.153,2.13,0,2.13,4.59
6035,BER,"NA_English","NA_English",English,F,12,1,2,2,Woman,0.2,0,0.2,0.509,6,0,6,15.27
6035,BER,"NA_English","NA_English",English,F,12,10,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,10,2,0,Man,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,10,2,0,Woman,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,11,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,11,2,1,Man,0,0,0,0.157,0,0,0,4.71
6035,BER,"NA_English","NA_English",English,F,12,11,2,1,Woman,0,0,0,0.887,0,0,0,26.61
6035,BER,"NA_English","NA_English",English,F,12,12,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,12,2,0,Man,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,12,2,0,Woman,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,13,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,13,2,2,Man,0,0,0,0.227,0,0,0,6.8100000000000005
6035,BER,"NA_English","NA_English",English,F,12,13,2,2,Woman,0.338,0,0.338,0.419,10.14,0,10.14,12.57
6035,BER,"NA_English","NA_English",English,F,12,14,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,14,2,1,Man,0.076,0,0.076,0.204,2.28,0,2.28,6.119999999999999
6035,BER,"NA_English","NA_English",English,F,12,14,2,1,Woman,0.2,0,0.2,0.288,6,0,6,8.639999999999999
6035,BER,"NA_English","NA_English",English,F,12,15,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,15,2,0,Man,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,15,2,0,Woman,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,2,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,2,2,1,Man,0,0,0,0.098,0,0,0,2.94
6035,BER,"NA_English","NA_English",English,F,12,2,2,3,Woman,0.147,0,0.147,1.274,4.41,0,4.41,38.22
6035,BER,"NA_English","NA_English",English,F,12,3,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,3,2,0,Man,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,3,2,0,Woman,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,4,2,0,Child,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,4,2,0,Man,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,4,2,0,Woman,0,0,0,0,0,0,0,0
6035,BER,"NA_English","NA_English",English,F,12,5,2,0,Child,0,0,0,0,0,0,0,0
